alumno,PERIODO,COD CURSO,NOMBRE CURSO,SECCION,SESION-GRUPO,TIPO NOTA,NUM NOTA,PUNTAJE,PROMEDIO FINAL
51,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,1,10,14
51,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2,18,14
51,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,3,14,14
51,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Proyecto,1,16,14
60,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2,13,13
60,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,1,17,13
60,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2,0,13
60,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,3,14,13
60,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Proyecto,1,17,13
115,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2,18,18
115,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,1,18,18
115,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2,17,18
115,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,3,18,18
115,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Proyecto,1,18,18
81,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2,14,14
81,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,1,15,14
81,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2,15,14
81,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,3,11,14
81,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Proyecto,1,13,14
71,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2,8,8
71,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,1,16,8
71,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2,16,8
71,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,3,0,8
71,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Proyecto,1,0,8
30,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2,12,12
30,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,1,14,12
30,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2,0,12
30,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,3,14,12
30,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Proyecto,1,16,12
117,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2,15,15
117,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,1,14,15
117,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2,15,15
117,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,3,15,15
117,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Proyecto,1,16,15
118,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2,11,11
118,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,1,0,11
118,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2,15,11
118,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,3,15,11
118,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Proyecto,1,16,11
120,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2,19,19
120,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,1,19,19
120,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2,19,19
120,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,3,18,19
120,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Proyecto,1,18,19
82,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2,12,12
82,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,1,14,12
82,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2,0,12
82,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,3,15,12
82,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Proyecto,1,16,12
229,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2,15,15
229,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,1,15,15
229,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2,15,15
229,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,3,16,15
229,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Proyecto,1,15,15
129,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2,14,14
129,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,1,19,14
129,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2,14,14
129,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,3,11,14
129,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Proyecto,1,12,14
137,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2,16,16
137,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,1,17,16
137,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2,13,16
137,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,3,16,16
137,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Proyecto,1,18,16
3,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2,13,13
3,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,1,11,13
3,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2,16,13
3,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,3,12,13
3,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Proyecto,1,15,13
140,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2,14,14
140,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,1,16,14
140,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2,15,14
140,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,3,11,14
140,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Proyecto,1,12,14
63,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2,16,16
63,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,1,17,16
63,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2,17,16
63,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,3,14,16
63,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Proyecto,1,17,16
64,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2,13,13
64,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,1,14,13
64,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2,10,13
64,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,3,12,13
64,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Proyecto,1,15,13
4,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2,0,0
4,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,1,0,0
4,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2,0,0
4,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,3,0,0
4,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Proyecto,1,0,0
24,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2,14,14
24,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,1,12,14
24,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2,10,14
24,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,3,14,14
24,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Proyecto,1,17,14
174,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2,16,16
174,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,1,16,16
174,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2,16,16
174,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,3,17,16
174,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Proyecto,1,14,16
250,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2,15,15
250,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,1,16,15
250,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2,14,15
250,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,3,16,15
250,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Proyecto,1,15,15
177,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2,17,17
177,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,1,18,17
177,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2,14,17
177,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,3,16,17
177,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Proyecto,1,18,17
178,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2,16,16
178,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,1,19,16
178,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2,15,16
178,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,3,17,16
178,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Proyecto,1,14,16
179,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2,15,15
179,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,1,16,15
179,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2,14,15
179,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,3,12,15
179,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Proyecto,1,15,15
180,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2,RET,RET
180,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,1,RET,RET
180,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2,RET,RET
180,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,3,RET,RET
180,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Proyecto,1,RET,RET
189,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2,18,18
189,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,1,19,18
189,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2,17,18
189,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,3,18,18
189,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Proyecto,1,18,18
191,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2,13,13
191,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,1,13,13
191,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2,17,13
191,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,3,11,13
191,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Proyecto,1,12,13
195,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2,17,17
195,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,1,17,17
195,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2,14,17
195,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,3,16,17
195,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Proyecto,1,18,17
197,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2,13,13
197,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,1,17,13
197,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2,0,13
197,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,3,17,13
197,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Proyecto,1,14,13
201,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2,13,13
201,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,1,15,13
201,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2,13,13
201,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,3,11,13
201,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Proyecto,1,13,13
204,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2,17,17
204,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,1,19,17
204,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2,16,17
204,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,3,17,17
204,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Proyecto,1,14,17
42,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2,16,16
42,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,1,15,16
42,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2,18,16
42,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,3,15,16
42,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Proyecto,1,15,16
46,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2,14,14
46,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,1,17,14
46,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2,16,14
46,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,3,11,14
46,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Proyecto,1,13,14
20,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2,8,8
20,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,1,0,8
20,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2,5,8
20,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,3,13,8
20,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Proyecto,1,15,8
76,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2,RET,RET
76,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,1,RET,RET
76,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2,RET,RET
76,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,3,RET,RET
76,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Proyecto,1,RET,RET
47,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2,4,4
47,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,1,14,4
47,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2,0,4
47,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,3,0,4
47,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Proyecto,1,0,4
18,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2,15,15
18,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,1,14,15
18,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2,14,15
18,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,3,15,15
18,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Proyecto,1,15,15
93,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2,13,13
93,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,1,12,13
93,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2,16,13
93,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,3,12,13
93,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Proyecto,1,13,13
69,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2,13,13
69,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,1,15,13
69,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2,7,13
69,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,3,16,13
69,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Proyecto,1,14,13
78,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2,17,17
78,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,1,18,17
78,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2,16,17
78,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,3,15,17
78,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Proyecto,1,18,17
79,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2,17,17
79,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,1,18,17
79,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2,18,17
79,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,3,15,17
79,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Proyecto,1,18,17
70,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2,12,12
70,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,1,8,12
70,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2,8,12
70,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,3,13,12
70,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Proyecto,1,18,12
59,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2,4,4
59,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,1,9,4
59,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2,5,4
59,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,3,0,4
59,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Proyecto,1,0,4
22,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2,2,2
22,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,1,8,2
22,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2,0,2
22,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,3,0,2
22,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Proyecto,1,0,2
111,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2,14,14
111,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,1,17,14
111,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2,13,14
111,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,3,11,14
111,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Proyecto,1,15,14
114,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2,18,18
114,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,1,18,18
114,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2,17,18
114,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,3,17,18
114,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Proyecto,1,18,18
119,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2,17,17
119,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,1,18,17
119,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2,16,17
119,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,3,17,17
119,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Proyecto,1,18,17
122,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2,17,17
122,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,1,18,17
122,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2,15,17
122,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,3,17,17
122,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Proyecto,1,17,17
61,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2,12,12
61,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,1,12,12
61,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2,6,12
61,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,3,13,12
61,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Proyecto,1,14,12
231,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2,17,17
231,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,1,18,17
231,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2,16,17
231,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,3,17,17
231,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Proyecto,1,17,17
23,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2,8,8
23,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,1,0,8
23,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2,5,8
23,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,3,11,8
23,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Proyecto,1,15,8
9,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2,12,12
9,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,1,11,12
9,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2,0,12
9,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,3,15,12
9,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Proyecto,1,18,12
86,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2,17,17
86,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,1,18,17
86,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2,18,17
86,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,3,15,17
86,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Proyecto,1,18,17
270,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2,15,15
270,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,1,12,15
270,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2,17,15
270,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,3,13,15
270,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Proyecto,1,18,15
153,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2,14,14
