alumno,PERIODO,COD CURSO,NOMBRE CURSO,SECCION,SESION-GRUPO,TIPO NOTA,NUM NOTA,PUNTAJE,PROMEDIO FINAL
137,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Proyecto,1.00,18,16
3,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,13,13
3,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,1.00,11,13
3,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,16,13
3,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,3.00,12,13
3,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Proyecto,1.00,15,13
140,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,14,14
140,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,1.00,16,14
140,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,15,14
140,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,3.00,11,14
140,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Proyecto,1.00,12,14
63,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,16,16
63,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,1.00,17,16
63,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,17,16
63,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,3.00,14,16
63,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Proyecto,1.00,17,16
64,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,13,13
64,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,1.00,14,13
64,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,10,13
64,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,3.00,12,13
64,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Proyecto,1.00,15,13
4,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,0,0
4,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,1.00,0,0
4,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,0,0
4,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,3.00,0,0
4,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Proyecto,1.00,0,0
24,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,14,14
24,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,1.00,12,14
24,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,10,14
24,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,3.00,14,14
24,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Proyecto,1.00,17,14
174,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,16,16
174,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,1.00,16,16
174,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,16,16
174,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,3.00,17,16
174,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Proyecto,1.00,14,16
250,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,15,15
250,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,1.00,16,15
250,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,14,15
250,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,3.00,16,15
250,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Proyecto,1.00,15,15
177,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,17,17
177,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,1.00,18,17
177,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,14,17
177,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,3.00,16,17
177,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Proyecto,1.00,18,17
178,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,16,16
178,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,1.00,19,16
178,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,15,16
178,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,3.00,17,16
178,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Proyecto,1.00,14,16
179,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,15,15
179,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,1.00,16,15
179,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,14,15
179,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,3.00,12,15
179,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Proyecto,1.00,15,15
180,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,RET,RET
180,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,1.00,RET,RET
180,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,RET,RET
180,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,3.00,RET,RET
180,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Proyecto,1.00,RET,RET
189,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,18,18
189,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,1.00,19,18
189,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,17,18
189,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,3.00,18,18
189,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Proyecto,1.00,18,18
191,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,13,13
191,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,1.00,13,13
191,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,17,13
191,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,3.00,11,13
191,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Proyecto,1.00,12,13
195,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,17,17
195,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,1.00,17,17
195,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,14,17
195,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,3.00,16,17
195,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Proyecto,1.00,18,17
197,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,13,13
197,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,1.00,17,13
197,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,0,13
197,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,3.00,17,13
197,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Proyecto,1.00,14,13
201,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,13,13
201,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,1.00,15,13
201,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,13,13
201,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,3.00,11,13
201,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Proyecto,1.00,13,13
204,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,17,17
204,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,1.00,19,17
204,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,16,17
204,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,3.00,17,17
204,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Proyecto,1.00,14,17
42,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,16,16
42,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,1.00,15,16
42,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,18,16
42,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,3.00,15,16
42,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Proyecto,1.00,15,16
46,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,14,14
46,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,1.00,17,14
46,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,16,14
46,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,3.00,11,14
46,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Proyecto,1.00,13,14
20,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,8,8
20,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,1.00,0,8
20,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,5,8
20,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,3.00,13,8
20,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Proyecto,1.00,15,8
76,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,RET,RET
76,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,1.00,RET,RET
76,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,RET,RET
76,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,3.00,RET,RET
76,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Proyecto,1.00,RET,RET
47,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,4,4
47,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,1.00,14,4
47,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,0,4
47,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,3.00,0,4
47,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Proyecto,1.00,0,4
18,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,15,15
18,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,1.00,14,15
18,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,2.00,14,15
18,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Evaluación Continua,3.00,15,15
18,2019 - 2,GH1002,Arte y Tecnología,4,Laboratorio 4.00,Proyecto,1.00,15,15
93,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2.00,13,13
93,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,1.00,12,13
93,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2.00,16,13
93,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,3.00,12,13
93,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Proyecto,1.00,13,13
69,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2.00,13,13
69,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,1.00,15,13
69,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2.00,7,13
69,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,3.00,16,13
69,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Proyecto,1.00,14,13
78,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2.00,17,17
78,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,1.00,18,17
78,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2.00,16,17
78,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,3.00,15,17
78,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Proyecto,1.00,18,17
79,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2.00,17,17
79,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,1.00,18,17
79,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2.00,18,17
79,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,3.00,15,17
79,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Proyecto,1.00,18,17
70,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2.00,12,12
70,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,1.00,8,12
70,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2.00,8,12
70,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,3.00,13,12
70,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Proyecto,1.00,18,12
59,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2.00,4,4
59,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,1.00,9,4
59,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2.00,5,4
59,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,3.00,0,4
59,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Proyecto,1.00,0,4
22,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2.00,2,2
22,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,1.00,8,2
22,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2.00,0,2
22,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,3.00,0,2
22,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Proyecto,1.00,0,2
111,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2.00,14,14
111,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,1.00,17,14
111,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2.00,13,14
111,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,3.00,11,14
111,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Proyecto,1.00,15,14
114,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2.00,18,18
114,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,1.00,18,18
114,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2.00,17,18
114,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,3.00,17,18
114,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Proyecto,1.00,18,18
119,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2.00,17,17
119,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,1.00,18,17
119,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2.00,16,17
119,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,3.00,17,17
119,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Proyecto,1.00,18,17
122,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2.00,17,17
122,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,1.00,18,17
122,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2.00,15,17
122,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,3.00,17,17
122,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Proyecto,1.00,17,17
61,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2.00,12,12
61,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,1.00,12,12
61,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2.00,6,12
61,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,3.00,13,12
61,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Proyecto,1.00,14,12
231,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2.00,17,17
231,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,1.00,18,17
231,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2.00,16,17
231,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,3.00,17,17
231,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Proyecto,1.00,17,17
23,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2.00,8,8
23,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,1.00,0,8
23,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2.00,5,8
23,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,3.00,11,8
23,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Proyecto,1.00,15,8
9,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2.00,12,12
9,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,1.00,11,12
9,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2.00,0,12
9,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,3.00,15,12
9,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Proyecto,1.00,18,12
86,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2.00,17,17
86,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,1.00,18,17
86,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2.00,18,17
86,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,3.00,15,17
86,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Proyecto,1.00,18,17
270,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2.00,15,15
270,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,1.00,12,15
270,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2.00,17,15
270,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,3.00,13,15
270,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Proyecto,1.00,18,15
153,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2.00,14,14
153,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,1.00,12,14
153,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2.00,15,14
153,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,3.00,13,14
153,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Proyecto,1.00,15,14
268,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2.00,10,10
268,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,1.00,12,10
268,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2.00,0,10
268,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,3.00,13,10
268,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Proyecto,1.00,14,10
264,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2.00,14,14
264,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,1.00,17,14
264,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2.00,0,14
264,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,3.00,15,14
264,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Proyecto,1.00,19,14
155,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2.00,14,14
155,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,1.00,17,14
155,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2.00,0,14
155,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,3.00,15,14
155,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Proyecto,1.00,19,14
157,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2.00,14,14
157,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,1.00,12,14
157,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2.00,14,14
157,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,3.00,13,14
157,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Proyecto,1.00,15,14
36,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2.00,13,13
36,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,1.00,15,13
36,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2.00,6,13
36,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,3.00,16,13
36,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Proyecto,1.00,14,13
11,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2.00,16,16
11,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,1.00,15,16
11,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2.00,14,16
11,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,3.00,15,16
11,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Proyecto,1.00,18,16
65,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2.00,13,13
65,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,1.00,15,13
65,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2.00,8,13
65,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,3.00,11,13
65,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Proyecto,1.00,15,13
7,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2.00,10,10
7,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,1.00,5,10
7,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2.00,9,10
7,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,3.00,14,10
7,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Proyecto,1.00,13,10
66,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2.00,12,12
66,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,1.00,11,12
66,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2.00,0,12
66,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,3.00,15,12
66,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Proyecto,1.00,18,12
168,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2.00,13,13
168,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,1.00,12,13
168,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,2.00,15,13
168,2019 - 2,GH1002,Arte y Tecnología,5,Laboratorio 5.00,Evaluación Continua,3.00,12,13
