alumno,PERIODO,COD CURSO,NOMBRE CURSO,SECCION,SESION-GRUPO,TIPO NOTA,NUM NOTA,PUNTAJE,PROMEDIO FINAL
42,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de laboratorios,1.00,7,10
42,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de laboratorios a semana 8,1.00,6,10
42,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de quices individuales,1.00,11,10
42,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de quices individuales a semana 8,1.00,13,10
42,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Proyecto,1.00,16,10
42,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Proyecto a semana 8,1.00,15,10
134,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Nota final,1.00,6,6
134,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de laboratorios,1.00,5,6
134,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de laboratorios a semana 8,1.00,6,6
134,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de quices individuales,1.00,7,6
134,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Promedio de quices individuales a semana 8,1.00,9,6
134,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Proyecto,1.00,6,6
134,2019 - 2,IN0054,Estadística y Probabilidades,3,Teoria 3.00,Proyecto a semana 8,1.00,14,6
17,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Nota final,1.00,RET,RET
17,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios,1.00,RET,RET
17,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios a semana 8,1.00,RET,RET
17,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales,1.00,RET,RET
17,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales a semana 8,1.00,RET,RET
17,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto,1.00,RET,RET
17,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto a semana 8,1.00,RET,RET
51,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Nota final,1.00,14,14
51,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios,1.00,12,14
51,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios a semana 8,1.00,10,14
51,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales,1.00,13,14
51,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales a semana 8,1.00,14,14
51,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto,1.00,17,14
51,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto a semana 8,1.00,16,14
52,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Nota final,1.00,15,15
52,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios,1.00,14,15
52,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios a semana 8,1.00,9,15
52,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales,1.00,16,15
52,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales a semana 8,1.00,15,15
52,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto,1.00,16,15
52,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto a semana 8,1.00,14,15
109,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Nota final,1.00,13,13
109,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios,1.00,12,13
109,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios a semana 8,1.00,9,13
109,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales,1.00,13,13
109,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales a semana 8,1.00,14,13
109,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto,1.00,15,13
109,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto a semana 8,1.00,12,13
110,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Nota final,1.00,15,15
110,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios,1.00,14,15
110,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios a semana 8,1.00,10,15
110,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales,1.00,17,15
110,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales a semana 8,1.00,16,15
110,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto,1.00,15,15
110,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto a semana 8,1.00,12,15
90,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Nota final,1.00,13,13
90,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios,1.00,12,13
90,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios a semana 8,1.00,8,13
90,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales,1.00,12,13
90,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales a semana 8,1.00,12,13
90,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto,1.00,15,13
90,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto a semana 8,1.00,14,13
58,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Nota final,1.00,15,15
58,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios,1.00,14,15
58,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios a semana 8,1.00,10,15
58,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales,1.00,14,15
58,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales a semana 8,1.00,15,15
58,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto,1.00,16,15
58,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto a semana 8,1.00,15,15
95,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Nota final,1.00,15,15
95,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios,1.00,14,15
95,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios a semana 8,1.00,11,15
95,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales,1.00,15,15
95,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales a semana 8,1.00,15,15
95,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto,1.00,15,15
95,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto a semana 8,1.00,14,15
79,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Nota final,1.00,16,16
79,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios,1.00,14,16
79,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios a semana 8,1.00,11,16
79,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales,1.00,16,16
79,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales a semana 8,1.00,16,16
79,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto,1.00,17,16
79,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto a semana 8,1.00,17,16
9,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Nota final,1.00,4,4
9,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios,1.00,0,4
9,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios a semana 8,1.00,0,4
9,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales,1.00,4,4
9,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales a semana 8,1.00,6,4
9,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto,1.00,9,4
9,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto a semana 8,1.00,14,4
24,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Nota final,1.00,13,13
24,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios,1.00,11,13
24,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios a semana 8,1.00,8,13
24,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales,1.00,13,13
24,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales a semana 8,1.00,14,13
24,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto,1.00,14,13
24,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto a semana 8,1.00,11,13
111,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Nota final,1.00,RET,RET
111,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios,1.00,RET,RET
111,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios a semana 8,1.00,RET,RET
111,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales,1.00,RET,RET
111,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales a semana 8,1.00,RET,RET
111,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto,1.00,RET,RET
111,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto a semana 8,1.00,RET,RET
112,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Nota final,1.00,15,15
112,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios,1.00,16,15
112,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios a semana 8,1.00,12,15
112,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales,1.00,14,15
112,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales a semana 8,1.00,15,15
112,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto,1.00,16,15
112,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto a semana 8,1.00,14,15
4,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Nota final,1.00,7,7
4,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios,1.00,9,7
4,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios a semana 8,1.00,8,7
4,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales,1.00,8,7
4,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales a semana 8,1.00,12,7
4,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto,1.00,3,7
4,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto a semana 8,1.00,7,7
101,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Nota final,1.00,15,15
101,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios,1.00,12,15
101,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios a semana 8,1.00,9,15
101,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales,1.00,15,15
101,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales a semana 8,1.00,15,15
101,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto,1.00,17,15
101,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto a semana 8,1.00,16,15
45,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Nota final,1.00,15,15
45,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios,1.00,15,15
45,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios a semana 8,1.00,9,15
45,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales,1.00,14,15
45,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales a semana 8,1.00,15,15
45,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto,1.00,15,15
45,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto a semana 8,1.00,14,15
113,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Nota final,1.00,15,15
113,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios,1.00,15,15
113,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios a semana 8,1.00,10,15
113,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales,1.00,15,15
113,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales a semana 8,1.00,15,15
113,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto,1.00,15,15
113,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto a semana 8,1.00,14,15
81,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Nota final,1.00,13,13
81,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios,1.00,11,13
81,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios a semana 8,1.00,10,13
81,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales,1.00,14,13
81,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales a semana 8,1.00,15,13
81,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto,1.00,15,13
81,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto a semana 8,1.00,14,13
46,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Nota final,1.00,13,13
46,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios,1.00,13,13
46,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios a semana 8,1.00,10,13
46,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales,1.00,12,13
46,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales a semana 8,1.00,13,13
46,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto,1.00,15,13
46,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto a semana 8,1.00,14,13
65,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Nota final,1.00,15,15
65,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios,1.00,14,15
65,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios a semana 8,1.00,10,15
65,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales,1.00,17,15
65,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales a semana 8,1.00,16,15
65,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto,1.00,15,15
65,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto a semana 8,1.00,14,15
15,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Nota final,1.00,13,13
15,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios,1.00,12,13
15,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios a semana 8,1.00,9,13
15,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales,1.00,14,13
15,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales a semana 8,1.00,15,13
15,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto,1.00,14,13
15,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto a semana 8,1.00,11,13
135,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Nota final,1.00,16,16
135,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios,1.00,14,16
135,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios a semana 8,1.00,13,16
135,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales,1.00,16,16
135,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales a semana 8,1.00,15,16
135,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto,1.00,17,16
135,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto a semana 8,1.00,17,16
66,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Nota final,1.00,15,15
66,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios,1.00,13,15
66,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios a semana 8,1.00,10,15
66,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales,1.00,16,15
66,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales a semana 8,1.00,15,15
66,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto,1.00,15,15
66,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto a semana 8,1.00,12,15
115,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Nota final,1.00,14,14
115,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios,1.00,13,14
115,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios a semana 8,1.00,9,14
115,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales,1.00,12,14
115,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales a semana 8,1.00,12,14
115,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto,1.00,16,14
115,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto a semana 8,1.00,15,14
43,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Nota final,1.00,15,15
43,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios,1.00,14,15
43,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios a semana 8,1.00,11,15
43,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales,1.00,15,15
43,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales a semana 8,1.00,14,15
43,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto,1.00,16,15
43,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto a semana 8,1.00,15,15
137,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Nota final,1.00,17,17
137,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios,1.00,15,17
137,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios a semana 8,1.00,12,17
137,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales,1.00,18,17
137,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales a semana 8,1.00,17,17
137,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto,1.00,17,17
137,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto a semana 8,1.00,17,17
92,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Nota final,1.00,13,13
92,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios,1.00,12,13
92,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios a semana 8,1.00,9,13
92,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales,1.00,11,13
92,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales a semana 8,1.00,13,13
92,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto,1.00,15,13
92,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto a semana 8,1.00,12,13
37,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Nota final,1.00,15,15
37,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios,1.00,13,15
37,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios a semana 8,1.00,8,15
37,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales,1.00,15,15
37,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales a semana 8,1.00,15,15
37,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto,1.00,17,15
37,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto a semana 8,1.00,17,15
29,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Nota final,1.00,14,14
29,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios,1.00,12,14
29,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios a semana 8,1.00,11,14
29,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales,1.00,16,14
29,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales a semana 8,1.00,16,14
29,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto,1.00,14,14
29,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto a semana 8,1.00,11,14
103,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Nota final,1.00,15,15
103,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios,1.00,14,15
103,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios a semana 8,1.00,11,15
103,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales,1.00,16,15
103,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales a semana 8,1.00,17,15
103,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto,1.00,15,15
103,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto a semana 8,1.00,12,15
108,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Nota final,1.00,15,15
108,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios,1.00,14,15
108,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios a semana 8,1.00,10,15
108,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales,1.00,17,15
108,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales a semana 8,1.00,17,15
108,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto,1.00,15,15
108,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto a semana 8,1.00,12,15
70,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Nota final,1.00,14,14
70,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios,1.00,14,14
70,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios a semana 8,1.00,11,14
70,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales,1.00,14,14
70,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales a semana 8,1.00,16,14
70,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto,1.00,15,14
70,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto a semana 8,1.00,12,14
149,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Nota final,1.00,13,13
149,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios,1.00,12,13
149,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios a semana 8,1.00,7,13
149,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales,1.00,11,13
149,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales a semana 8,1.00,13,13
149,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto,1.00,15,13
149,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto a semana 8,1.00,14,13
93,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Nota final,1.00,15,15
93,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios,1.00,13,15
93,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios a semana 8,1.00,8,15
93,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales,1.00,16,15
